tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:08:05,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:06,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:06,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:06,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:06,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:06,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:07,172.17.60.221,58:48:22:f4:25:d4,172.17.60.221,ff:ff:ff:ff:ff:ff,2
16:08:07,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:07,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:07,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:08,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:09,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:09,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:09,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:10,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:10,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.10,84:2e:27:61:ab:58,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:11,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:12,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:12,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:12,0.0.0.0,48:bf:6b:76:8a:09,172.17.60.11,ff:ff:ff:ff:ff:ff,2
16:08:12,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:12,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:13,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:13,0.0.0.0,48:bf:6b:76:8a:09,172.17.60.11,ff:ff:ff:ff:ff:ff,2
16:08:13,172.17.60.10,84:2e:27:61:ab:58,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:13,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:14,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:14,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:14,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:15,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:15,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:16,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:27,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:27,172.17.60.245,ac:5a:14:5b:5a:b2,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:27,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
