tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.20.138,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.126.54,e0:98:61:50:7f:f1,10.210.126.54,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,2
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,1
19:59:39,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,2
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.90.219,ff:ff:ff:ff:ff:ff,1
19:59:40,10.210.210.199,00:0c:29:f3:3b:e5,10.210.90.219,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.1.183,a0:39:f7:0d:43:e7,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.1.183,a0:39:f7:0d:43:e7,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.52.43,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.52.43,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,2
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,1
19:59:41,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.90.219,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.90.219,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.217.10,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.217.10,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,1
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,2
19:59:42,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,1
